"SampleID","BirdID","Isolator","DPI","BodySite","Infection","BodySiteInf","BodyWt_g","SizeStd_BursaWt","Sex","Age_days","ratio_16s","EID50.mL","HI","UT_IFN.a","UT_IFN.b","UT_IFN.g","UT_IFN.l","UT_IL.6","UT_OAS","UT_Mx","UT_LITAF","CT_IFN.g","CT_IFN.l","CT_OAS","CT_Mx","CT_IL4","CT_IL5","CT_IL6","CT_IL10","CT_IL12","CT_LITAF","DateCollected","DateProcessed","DateExtracted","Extractor","NanoDrop","DNA.uL","Buffer.uL","Conc_ng.uL","Copies_16s"
"cTW318","277",6,"5DPC","TRA","TKMN","TRA_TKMN",178,2.061797753,"M",23,1990.2615,2.86537,NA,0.853727576,0.789415083,-0.555806384,1.129830311,1.589861929,5.446970102,0.189443161,-0.113119856,-1.468868856,0.32995828,1.541316796,-0.296105048,1.138017992,-1.472519518,0.804103452,-0.523210454,-0.012077545,0.98714814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",140.4,14,6,100,3980523
"cTW319","278",6,"5DPC","TRA","TKMN","TRA_TKMN",160,1.933125,"F",23,0.3085,4.118895,NA,0.992527576,0.334115083,0.551393616,1.046330311,0.025461929,4.179270102,0.734543161,-0.737119856,-1.535168856,1.10475828,3.591116796,-1.668205048,-1.373482008,-2.109219518,3.646003452,-1.245610454,-0.309277545,-0.17705186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",230.3,9,11,100,617
"cTW320","279",6,"5DPC","TRA","TKMN","TRA_TKMN",152,3.618421053,"M",23,755.4943101,3.986655,NA,0.626827576,-0.035284917,-1.736006384,1.182230311,2.253761929,4.727670102,-0.330656839,-1.171319856,-0.655768856,1.19575828,1.871516796,-0.465405048,0.884217992,-3.985619518,-1.248196548,-0.018210454,0.138522455,-1.84345186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",70.3,20,0,70.3,1062225
"cTW321","280",6,"5DPC","TRA","TKMN","TRA_TKMN",165,1.60969697,"M",23,0.75,4.471535,NA,1.537427576,2.223115083,-1.131606384,2.004830311,0.453161929,4.772070102,-0.657156839,-1.550919856,-1.084568856,-1.08424172,2.944816796,-2.066505048,-1.229982008,-2.254619518,1.834303452,-0.826910454,-1.052277545,0.07974814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",72.4,20,0,72.4,1086
"cTW322","217",1,"14DPC","TRA","Mock","TRA_Mock",688,1.720494186,"F",32,0.482019364,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",72.3,20,0,72.3,697
"cTW323","218",1,"14DPC","TRA","Mock","TRA_Mock",649,1.261787365,"M",32,0.1635,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",217.2,9,11,100,327
"cTW324","219",1,"14DPC","TRA","Mock","TRA_Mock",663,1.660935143,"M",32,0.242,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",190.1,11,9,100,484
"cTW325","220",1,"14DPC","TRA","Mock","TRA_Mock",695,1.749064748,"M",32,0.0525,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",223.4,9,11,100,105
"cTW326","221",1,"14DPC","TRA","Mock","TRA_Mock",839,1.238617402,"M",32,0.3135,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",270.6,7,13,100,627
"cTW327","222",1,"14DPC","TRA","Mock","TRA_Mock",512,1.571875,"F",32,0.0905,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",202.6,10,10,100,181
"cTW328","223",1,"14DPC","TRA","Mock","TRA_Mock",793,1.508575032,"M",32,0.058,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",239,8,12,100,116
"cTW329","224",1,"14DPC","TRA","Mock","TRA_Mock",605,1.836694215,"F",32,0.0555,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",431.8,5,15,100,111
"cTW330","225",2,"14DPC","TRA","Mock","TRA_Mock",858,1.088927739,"M",32,0.327,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",161.8,12,8,100,654
"cTW331","226",2,"14DPC","TRA","Mock","TRA_Mock",639,1.531298905,"M",32,0.1305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",109.1,18,2,100,261
"cTW332","227",2,"14DPC","TRA","Mock","TRA_Mock",566,1.624381625,"F",32,0.1535,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",434.6,5,15,100,307
"cTW333","228",2,"14DPC","TRA","Mock","TRA_Mock",540,1.716111111,"F",32,0.1545,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",260.7,8,12,100,309
"cTW334","229",2,"14DPC","TRA","Mock","TRA_Mock",655,1.907022901,"M",32,0.817513369,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",74.8,20,0,74.8,1223
"cTW335","230",2,"14DPC","TRA","Mock","TRA_Mock",515,1.691262136,"F",32,0.1675,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",288.7,7,13,100,335
"cTW336","231",2,"14DPC","TRA","Mock","TRA_Mock",701,1.816975749,"M",32,0.0915,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",205.2,10,10,100,183
"cTW337","232",2,"14DPC","TRA","Mock","TRA_Mock",654,1.732874618,"M",32,0.15312843,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/18/2018","K. Taylor",91.1,20,0,91.1,279
"cTW338","249",3,"14DPC","TRA","CKPA","TRA_CKPA",483,1.2126294,"F",32,0.2675,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",507.1,4,16,100,535
"cTW339","255",3,"14DPC","TRA","CKPA","TRA_CKPA",570,1.501929825,"F",32,1.426,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",133.3,15,5,100,2852
"cTW340","304",3,"14DPC","TRA","CKPA","TRA_CKPA",607,1.225205931,"F",32,166.8375,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",505.9,4,16,100,333675
"cTW341","299",3,"14DPC","TRA","CKPA","TRA_CKPA",572,1.38986014,"F",32,1.087,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",272.9,7,13,100,2174
"cTW342","303",3,"14DPC","TRA","CKPA","TRA_CKPA",594,1.515319865,"M",32,0.221,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",333.5,6,14,100,442
"cTW343","258",4,"14DPC","TRA","CKPA","TRA_CKPA",698,1.528653295,"F",32,0.3975,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",266.9,7,13,100,795
"cTW344","260",4,"14DPC","TRA","CKPA","TRA_CKPA",579,1.297927461,"M",32,0.638,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",250.1,8,12,100,1276
"cTW345","262",4,"14DPC","TRA","CKPA","TRA_CKPA",578,1.566955017,"F",32,0.1595,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",488.3,4,16,100,319
"cTW346","305",4,"14DPC","TRA","CKPA","TRA_CKPA",554,1.161913357,"M",32,1.3925,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",165.4,12,8,100,2785
"cTW347","306",4,"13DPC","TRA","CKPA","TRA_CKPA",643,1.547122862,"M",32,125.6225,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",419.7,5,15,100,251245
"cTW348","307",4,"14DPC","TRA","CKPA","TRA_CKPA",605,1.141983471,"F",32,2.291,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/20/2018","12/19/2018","K. Taylor",178.9,11,9,100,4582
"cTW349","281",5,"14DPC","TRA","TKMN","TRA_TKMN",613,1.733278956,"M",32,1.644,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",255.6,8,12,100,3288
"cTW350","282",5,"14DPC","TRA","TKMN","TRA_TKMN",524,1.173091603,"F",32,15.76439791,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",19.1,20,0,19.1,6022
"cTW351","283",5,"14DPC","TRA","TKMN","TRA_TKMN",551,1.279310345,"F",32,2.288,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",338.9,6,14,100,4576
"cTW352","284",5,"14DPC","TRA","TKMN","TRA_TKMN",764,1.468717277,"M",32,1.9935,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",234.9,9,11,100,3987
"cTW353","285",5,"14DPC","TRA","TKMN","TRA_TKMN",689,1.608708273,"M",32,2.195,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",133.8,15,5,100,4390
"cTW354","286",5,"14DPC","TRA","TKMN","TRA_TKMN",490,1.466122449,"M",32,2.588,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",209.2,10,10,100,5176
"cTW355","287",5,"14DPC","TRA","TKMN","TRA_TKMN",721,1.910263523,"M",32,2.5935,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",172.7,12,8,100,5187
"cTW356","288",5,"14DPC","TRA","TKMN","TRA_TKMN",380,0.984736842,"F",32,2.788,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",135,15,5,100,5576
"cTW357","289",6,"14DPC","TRA","TKMN","TRA_TKMN",418,0.7284689,"F",32,17.908,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",148,14,6,100,35816
"cTW358","290",6,"14DPC","TRA","TKMN","TRA_TKMN",587,1.38483816,"F",32,10.02047414,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",46.4,20,0,46.4,9299
"cTW359","291",6,"14DPC","TRA","TKMN","TRA_TKMN",410,1.293902439,"F",32,2.271,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",123,16,4,100,4542
"cTW360","292",6,"14DPC","TRA","TKMN","TRA_TKMN",515,1.09223301,"M",32,1.3945,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",332.1,6,14,100,2789
"cTW361","293",6,"14DPC","TRA","TKMN","TRA_TKMN",708,1.85720339,"M",32,10.8630137,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",21.9,20,0,21.9,4758
"cTW362","294",6,"14DPC","TRA","TKMN","TRA_TKMN",676,1.653106509,"M",32,5.237,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",115.1,17,3,100,10474
"cTW363","295",6,"14DPC","TRA","TKMN","TRA_TKMN",638,1.551253918,"M",32,1.7735,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",484.1,4,16,100,3547
"cTW364","296",6,"14DPC","TRA","TKMN","TRA_TKMN",600,1.070833333,"M",32,3.5225,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/10/2018","12/20/2018","K. Taylor",119.1,17,3,100,7045
